品目コード	プラント	品目テキスト	保管場所	特殊在庫区分	特殊在庫の評価	特殊在庫番号	保管場所レベルでの品目削除フラグ	ロット番号	基本数量単位	利用可能評価在庫	通貨コード	利用可能値	転送中在庫（保管場所間）	積送/輸送中の値	品質検査中在庫	品質検査値	非利用可能ロットの全在庫合計	制限値	保留在庫	保留在庫値	返品保留在庫	保留返品金額	販売伝票	販売伝票明細	棚番	勘定科目コード	勘定科目名	品目タイプ	滞留日数	評価クラス	評価クラステキスト	調達タイプ	調達タイプテキスト	評価減区分
P0A498403	P300	WK-4984A U03 ROHS(02)IGBT	3110						PC	       4.000	JPY	            9032.42	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   2030	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A498601	P300	WK-4986D U01 CNTL1 ｶｲｶﾞｲ	3110						PC	       3.000	JPY	           16812.72	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A498701	P300	WK-4987E U01 CNTL2 ｶｲｶﾞｲ	3110						PC	       3.000	JPY	           8244.732	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A501206	P300	WK-5012A U06 ROHS(03)GATE	3110						PC	       2.000	JPY	             1346.5	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   1522	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A506203	P300	MK-5062A U03 ｶｲｶﾞｲ(02)	3110						PC	       1.000	JPY	          10948.415	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-3	154000	原材料(自動入力)	HALB	   1180	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A510700	P300	IK-5107 A   DC/DCMAIN PCB	3110						PC	      11.000	JPY	             237919	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A510800	P300	IK-5108 A    INVMAIN PCB	3110						PC	       8.000	JPY	             123328	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A510900	P300	IK-5109      DC_SENS2 PCB	3110						PC	       5.000	JPY	              48665	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-2	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A511000	P300	IK-5110 A    AC_SENS PCB	3110						PC	       3.000	JPY	              34425	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A511200	P300	IK-5112A     POWER PCB	3110						PC	      16.000	JPY	             210608	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A512100	P300	FK-5121	3110						PC	       1.000	JPY	               6281	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB12-2	154000	原材料(自動入力)	HALB	   1411	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A513201	P300	MK-5132  U01 ｶｲｶﾞｲ(00)	3110						PC	       6.000	JPY	            4342.38	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	   1739	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A513202	P300	MK-5132  U02 MRT TERM	3110						PC	       2.000	JPY	               2638	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB01-2	154000	原材料(自動入力)	HALB	    297	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A515705	P300	WK-5157A U05(C) AC CTRL	3110						PC	       1.000	JPY	           8421.616	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB04-5	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A517900	P300	IK-5179 A  (F)	3110						PC	       1.000	JPY	              20252	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A518000	P300	IK-5180 A   POWER PCB	3110						PC	       4.000	JPY	              47736	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-3	154000	原材料(自動入力)	HALB	   1865	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A523602	P300	PK-5236A U02 ROHS(00) EMI	3110						PC	       4.000	JPY	           35325.04	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-3	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A527000	P300	MK-5270B,5271B(F) R.C PCB	3120						PC	       1.000	JPY	              13608	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	   2805	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A527000	P300	MK-5270B,5271B(F) R.C PCB	3130						PC	       1.000	JPY	              13608	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	   2384	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A527000	P300	MK-5270B,5271B(F) R.C PCB	3140						PC	       2.000	JPY	              27216	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A532405	P300	PK-5324A U05 (01) ROHS	3110						PC	       8.000	JPY	         215510.024	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-4	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A535900	P300	WK-5359A      CNTRL PCB	3110						PC	       3.000	JPY	              18315	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB03-1	154000	原材料(自動入力)	HALB	     65	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A536700	P300	CK-5367 B 48V25  MAIN PC1	3110						PC	       3.000	JPY	              84639	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0				154000	原材料(自動入力)	HALB	      8	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A536703	P300	CK-5367BU03 4825(06.2 JH)	3110						PC	       1.000	JPY	              17152	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB01-5	154000	原材料(自動入力)	HALB	      8	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A537300	P300	IK-5373A 1MVA ﾃﾞﾝﾘｭｳﾊﾞﾗﾝｻ	3110						PC	       2.000	JPY	              57544	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB10-3	154000	原材料(自動入力)	HALB	   1494	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A539304	P300	PK-5393B U04 ROHS(03) CTL	3110						PC	       6.000	JPY	         101005.608	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-4	154000	原材料(自動入力)	HALB	   1522	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A539404	P300	PK-5394C U04 ROHS(00) PWM	3110						PC	       2.000	JPY	           6138.358	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB07-3	154000	原材料(自動入力)	HALB	   2030	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A542701	P300	MK-5427A S01 (F) CC-LINK	3110						PC	       2.000	JPY	              40620	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB05-4	154000	原材料(自動入力)	HALB	    302	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A543200	P300	MK-5432  PRI CAP. PCB	3110						PC	       2.000	JPY	              15962	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB02-2	154000	原材料(自動入力)	HALB	    291	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A543300	P300	MK-5433  SEC NEG CAP. PCB	3110						PC	       2.000	JPY	              21178	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB01-5	154000	原材料(自動入力)	HALB	    247	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A543400	P300	MK-5434  SEC POS CAP. PCB	3110						PC	       2.000	JPY	              15204	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB01-2	154000	原材料(自動入力)	HALB	    247	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
P0A544803	P300	WK-5448B U03(C) SAN PANEL	3110						PC	       6.000	JPY	          30080.712	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0	       0.000	                  0			CB03-1	154000	原材料(自動入力)	HALB	   3084	2200	ＳＳＳ原材料（半製品タイプ）	F	外部調達	00
