MRP 日付	プラント	MRP管理者	購買グループ	品目コード	略称	伝票番号	指図番号	所要日付	再計画日付	入庫/所要量	保管場所	親品目コード	親品目テキスト	例外グループ	例外	例外メッセージ	品目テキスト	Type	安全在庫	単位
20250808	P100	PC1		P0A563000	計手配	0013003022		20251117	00000000	12.000	1120			4	44	手配が再度展開されました	WK-5630B     CM151 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A563001	製指図		000050120293	20250908	20250912	2.000	1120			7	15	再日程計画(先送り)	WK-5630B U01 EAGLE FILTER	P3	0.000	PC
20250808	P100	PC1		P0A563001	計手配	0012940925		20251201	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5630B U01 EAGLE FILTER	P3	0.000	PC
20250808	P100	PC1		P0A563001	計手配	0012940926		20260406	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5630B U01 EAGLE FILTER	P3	0.000	PC
20250808	P100	PC1		P0A563001	計手配	0012944597		20260507	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5630B U01 EAGLE FILTER	P3	0.000	PC
20250808	P100	PC1		P0A563001	計手配	0012940928		20260721	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5630B U01 EAGLE FILTER	P3	0.000	PC
20250808	P100	PC1		P0A563001	計手配	0012940929		20260831	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5630B U01 EAGLE FILTER	P3	0.000	PC
20250808	P100	PC1		P0A568802	計手配	0012997396		20251021	00000000	60.000	1120			4	44	手配が再度展開されました	WK-5688A U02 400A CTRL(J)	P3	0.000	PC
20250808	P100	PC1		P0A568900	計手配	0012997397		20251020	00000000	60.000	1120			4	44	手配が再度展開されました	WK-5689      IF(J)ROHS	P3	0.000	PC
20250808	P100	PC1		P0A569402	製指図		000050120294	20250908	20250912	2.000	1120			7	15	再日程計画(先送り)	WK-5694A S02  DDC-M	P3	0.000	PC
20250808	P100	PC1		P0A569402	計手配	0012940935		20251201	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5694A S02  DDC-M	P3	0.000	PC
20250808	P100	PC1		P0A569402	計手配	0012940936		20260406	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5694A S02  DDC-M	P3	0.000	PC
20250808	P100	PC1		P0A569402	計手配	0012940932		20260507	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5694A S02  DDC-M	P3	0.000	PC
20250808	P100	PC1		P0A569402	計手配	0012940938		20260721	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5694A S02  DDC-M	P3	0.000	PC
20250808	P100	PC1		P0A569402	計手配	0012940939		20260831	00000000	2.000	1120			4	44	手配が再度展開されました	WK-5694A S02  DDC-M	P3	0.000	PC
20250808	P100	PC1		P0A569600	製指図		000050120325	20251204	00000000	56.000	1120			6	20	手配を取消	WK-5696    CNCTR(J)ROHS	P3	0.000	PC
20250808	P100	PC1		P0A569600	製指図		000050120373	20251211	00000000	88.000	1120			6	20	手配を取消	WK-5696    CNCTR(J)ROHS	P3	0.000	PC
20250808	P100	PC1		P0A569900	計手配	0012997399		20251021	00000000	60.000	1120			4	44	手配が再度展開されました	WK-5699      14/19(J)ROHS	P3	0.000	PC
20250808	P100	PC1		P0A574600	計手配	0012982375		20250922	00000000	20.000	1120			4	44	手配が再度展開されました	MK-5746A     RC PANEL	P3	0.000	PC
20250808	P100	PC1		P0A574600	計手配	0013003205		20251024	00000000	20.000	1120			4	44	手配が再度展開されました	MK-5746A     RC PANEL	P3	0.000	PC
20250808	P100	PC1		P0A574600	計手配	0013004745		20251203	00000000	20.000	1120			4	44	手配が再度展開されました	MK-5746A     RC PANEL	P3	0.000	PC
20250808	P100	PC1		P0A575000	計手配	0012945674		20260323	00000000	6.000	1120			4	44	手配が再度展開されました	WK-5750B    PILOT CHOPPER	P3	0.000	PC
20250808	P100	PC1		P0A575400	計手配	0012945675		20260323	00000000	8.000	1120			4	44	手配が再度展開されました	WK-5754A    PILOT CNTRL	P3	0.000	PC
20250808	P100	PC1		P0A575500	製指図		000050120023	20251006	20251010	30.000	1120			7	15	再日程計画(先送り)	WK-5755A   D/D	P3	0.000	PC
20250808	P100	PC1		P0A575500	製指図		000050120024	20260202	20260206	15.000	1120			7	15	再日程計画(先送り)	WK-5755A   D/D	P3	0.000	PC
20250808	P100	PC1	999	P0A585802	製指図		000050119338	20250820	20250619	396.000	1120			7	10	再日程計画(前倒し)	WK-5858A U02  GATE SR350	P3	0.000	PC
20250808	P100	PC1	999	P0A585802	製指図		000050120320	20251204	00000000	201.000	1120			6	20	手配を取消	WK-5858A U02  GATE SR350	P3	0.000	PC
20250808	P100	PC1	999	P0A585802	製指図		000050120367	20251211	00000000	201.000	1120			6	20	手配を取消	WK-5858A U02  GATE SR350	P3	0.000	PC
20250808	P100	PC1		P0A588900	計手配	0012981793		20251117	00000000	4.000	1120			4	44	手配が再度展開されました	IK-5889 A  I SENCE PCB	P3	0.000	PC
20250808	P100	PC1		P0A590100	計手配	0012999951		20250922	00000000	4.000	1120			4	44	手配が再度展開されました	EK-5901      UF1POWR2ROHS	P3	0.000	PC
20250808	P100	PC1		P0A590100	計手配	0012997361		20251006	00000000	12.000	1120			4	44	手配が再度展開されました	EK-5901      UF1POWR2ROHS	P3	0.000	PC
20250808	P100	PC4		P0A590200	製指図		000050120237	20250903	20250922	120.000	1120			7	15	再日程計画(先送り)	EK-5902C     UF1 LED ROHS	P3	0.000	PC
20250808	P100	PC5		P0A590400	製指図		000050120238	20250903	20250922	192.000	1120			7	15	再日程計画(先送り)	EK-5904A     UF1SUNA2ROHS	P3	0.000	PC
20250808	P100	PC4		P0A590500	計手配	0013005187		20251014	00000000	144.000	1120			1	02	開放日が過去の新規手配	EK-5905      UF1DISP ROHS	P3	0.000	PC
20250808	P100	PC1		P0A596901	計手配	0013002138		20250929	00000000	1.000	1120			4	44	手配が再度展開されました	IK-5969S01    DRIVE PCB	P3	0.000	PC
20250808	P100	PC1		P0A597200	製指図		000050119687	20250805	20250620	80.000	1120			7	10	再日程計画(前倒し)	WK-5972 (F)  ISOAMP	P3	0.000	PC
20250808	P100	PC1		P0A597200	製指図		000050119978	20250805	20250723	80.000	1120			7	10	再日程計画(前倒し)	WK-5972 (F)  ISOAMP	P3	0.000	PC
20250808	P100	PC1		P0A597200	製指図		000050120033	20251006	20251010	100.000	1120			7	15	再日程計画(先送り)	WK-5972 (F)  ISOAMP	P3	0.000	PC
20250808	P100	PC1		P0A597200	製指図		000050120034	20260114	20260206	80.000	1120			7	15	再日程計画(先送り)	WK-5972 (F)  ISOAMP	P3	0.000	PC
20250808	P100	PC1		P0A597500	製指図		000050119335	20250820	20250619	100.000	1120			7	10	再日程計画(前倒し)	WK-5975C CO2/MAG I/F	P3	0.000	PC
20250808	P100	PC1		P0A597500	製指図		000050120319	20251204	00000000	50.000	1120			6	20	手配を取消	WK-5975C CO2/MAG I/F	P3	0.000	PC
20250808	P100	PC1		P0A597500	製指図		000050120366	20251211	00000000	100.000	1120			6	20	手配を取消	WK-5975C CO2/MAG I/F	P3	0.000	PC
20250808	P100	PC1		P0A597600	製指図		000050119429	20250806	20250619	100.000	1120			7	10	再日程計画(前倒し)	WK-5976A  CO2/MAG MOTOR	P3	0.000	PC
20250808	P100	PC1		P0A597600	製指図		000050120327	20251204	00000000	50.000	1120			6	20	手配を取消	WK-5976A  CO2/MAG MOTOR	P3	0.000	PC
20250808	P100	PC1		P0A597600	製指図		000050120375	20251211	00000000	100.000	1120			6	20	手配を取消	WK-5976A  CO2/MAG MOTOR	P3	0.000	PC
20250808	P100	PC1		P0A602300	製指図		000050120181	20250825	20250901	3.000	1120			7	15	再日程計画(先送り)	MK-6023C     FAN SOURCE	P3	0.000	PC
20250808	P100	PC1		P0A603000	計手配	0013005188		20251006	00000000	12.000	1120			4	01	新規登録された手配仮作成	WK-6030C   GUN_CTL(SUB)	P3	0.000	PC
20250808	P100	PC1		P0A603000	計手配	0012969983		20251020	00000000	12.000	1120			4	42	手配が変更されました	WK-6030C   GUN_CTL(SUB)	P3	0.000	PC
20250808	P100	PC1		P0A603100	計手配	0013000294		20251020	00000000	15.000	1120			4	44	手配が再度展開されました	WK-6031A     CPU_PCB	P3	0.000	PC
20250808	P100	PC1		P0A603200	計手配	0012969986		20251020	00000000	12.000	1120			4	44	手配が再度展開されました	WK-6032B     RELLAY_PCB	P3	0.000	PC
20250808	P100	PC1		P0A603300	計手配	0012969988		20251020	00000000	12.000	1120			4	44	手配が再度展開されました	WK-6033       LED_PCB	P3	0.000	PC
20250808	P100	PC1		P0A603400	計手配	0012969989		20251020	00000000	12.000	1120			4	44	手配が再度展開されました	WK-6034A   GUN_CTL(MAIN)	P3	0.000	PC
20250808	P100	PC1		P0A603400	計手配	0013005018		20251110	00000000	12.000	1120			4	44	手配が再度展開されました	WK-6034A   GUN_CTL(MAIN)	P3	0.000	PC
20250808	P100	PC1		P0A605100	計手配	0012996905		20251014	00000000	8.000	1120			4	44	手配が再度展開されました	MK-6051A     ARRAY I/F	P3	0.000	PC
20250808	P100	PC1		P0A605100	計手配	0013004230		20251201	00000000	36.000	1120			4	44	手配が再度展開されました	MK-6051A     ARRAY I/F	P3	0.000	PC
20250808	P100	PC1		P0A606900	計手配	0012981907		20260113	00000000	1.000	1120			4	44	手配が再度展開されました	WK-6069      I.DET  X4	P3	0.000	PC
20250808	P100	PC1		P0A607403	製指図		000050120137	20250818	20250822	64.000	1122			7	15	再日程計画(先送り)	WK-6074A U03 SR350 DDCTRL	P3	0.000	PC
20250808	P100	PC1		P0A607403	計手配	0013004775		20251110	00000000	64.000	1122			4	44	手配が再度展開されました	WK-6074A U03 SR350 DDCTRL	P3	0.000	PC
20250808	P100	PC1		P0A607403	計手配	0013005037		20251117	00000000	128.000	1122			4	44	手配が再度展開されました	WK-6074A U03 SR350 DDCTRL	P3	0.000	PC
20250808	P100	PC1		P0A611600	製指図		000050119367	20250807	20250619	100.000	1120			7	10	再日程計画(前倒し)	WK-6116B     CO2 CONTROL	P3	0.000	PC
20250808	P100	PC1		P0A611600	製指図		000050120347	20250908	20250925	2.000	1120			7	15	再日程計画(先送り)	WK-6116B     CO2 CONTROL	P3	0.000	PC
20250808	P100	PC1		P0A611600	計手配	0013002962		20250925	00000000	100.000	1120			4	44	手配が再度展開されました	WK-6116B     CO2 CONTROL	P3	0.000	PC
20250808	P100	PC1		P0A611700	製指図		000050120090	20250912	20250925	100.000	1120			7	15	再日程計画(先送り)	WK-6117C    CO2 CONTROL2	P3	0.000	PC
20250808	P100	PC1		P0A611700	製指図		000050120321	20251204	00000000	50.000	1120			6	20	手配を取消	WK-6117C    CO2 CONTROL2	P3	0.000	PC
20250808	P100	PC1		P0A611700	製指図		000050120368	20251211	00000000	100.000	1120			6	20	手配を取消	WK-6117C    CO2 CONTROL2	P3	0.000	PC
20250808	P100	PC5		P0A611800	製指図		000050120333	20251204	00000000	50.000	1120			6	20	手配を取消	WK-6118     CO2 CONNECT	P3	0.000	PC
20250808	P100	PC5		P0A611800	製指図		000050120381	20251211	00000000	100.000	1120			6	20	手配を取消	WK-6118     CO2 CONNECT	P3	0.000	PC
20250808	P100	PC1		P0A612500	製指図		000050120194	20250804	00000000	15.000	1120			3	07	手配終了日付が過去です	IK-6125     100V/5A D/Dｺﾝ	P3	0.000	PC
20250808	P100	PC1		P0A612700	計手配	0012981981		20251215	00000000	12.000	1122			4	44	手配が再度展開されました	IK-6127A     ROHS GH-017	P3	0.000	PC
20250808	P100	PC1		P0A616000	製指図		000050119347	20250820	20250808	100.000	1120			7	10	再日程計画(前倒し)	WK-6160A     MO.DRIVE PCB	P3	0.000	PC
20250808	P100	PC1		P0A616000	製指図		000050120323	20251204	00000000	50.000	1120			6	20	手配を取消	WK-6160A     MO.DRIVE PCB	P3	0.000	PC
20250808	P100	PC1		P0A616000	製指図		000050120370	20251211	00000000	100.000	1120			6	20	手配を取消	WK-6160A     MO.DRIVE PCB	P3	0.000	PC
20250808	P100	PC1	999	P0A616100	製指図		000050119370	20250827	20250619	100.000	1120			7	10	再日程計画(前倒し)	WK-6161B     VOUT DET PCB	P3	0.000	PC
20250808	P100	PC1	999	P0A616100	製指図		000050120328	20251204	00000000	50.000	1120			6	20	手配を取消	WK-6161B     VOUT DET PCB	P3	0.000	PC
20250808	P100	PC1	999	P0A616100	製指図		000050120376	20251211	00000000	100.000	1120			6	20	手配を取消	WK-6161B     VOUT DET PCB	P3	0.000	PC
20250808	P100	PC1		P0A617000	製指図		000050119344	20250828	20250912	100.000	1120			7	15	再日程計画(先送り)	WK-6170A     SR350 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A617000	製指図		000050120094	20250912	20250925	100.000	1120			7	15	再日程計画(先送り)	WK-6170A     SR350 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A617000	製指図		000050120032	20251006	20251010	50.000	1120			7	15	再日程計画(先送り)	WK-6170A     SR350 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A617000	製指図		000050120322	20251204	20260114	50.000	1120			7	15	再日程計画(先送り)	WK-6170A     SR350 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A617000	製指図		000050120369	20251211	00000000	100.000	1120			6	20	手配を取消	WK-6170A     SR350 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A617000	製指図		000050120022	20260113	00000000	30.000	1120			6	20	手配を取消	WK-6170A     SR350 FILTER	P3	0.000	PC
20250808	P100	PC1		P0A618300	製指図		000050120122	20250818	20240301	18.000	1120			7	10	再日程計画(前倒し)	IK-6183A   DCS	P3	0.000	PC
20250808	P100	PC1		P0A618300	製指図		000050120224	20250828	20250903	30.000	1120			7	15	再日程計画(先送り)	IK-6183A   DCS	P3	0.000	PC
20250808	P100	PC1		P0A618300	計手配	0013004457		20251104	00000000	1.000	1120			4	44	手配が再度展開されました	IK-6183A   DCS	P3	0.000	PC
20250808	P100	PC1		P0A618300	計手配	0013004458		20251125	00000000	1.000	1120			4	44	手配が再度展開されました	IK-6183A   DCS	P3	0.000	PC
20250808	P100	PC1		P0A618300	計手配	0013004459		20260202	00000000	1.000	1120			4	44	手配が再度展開されました	IK-6183A   DCS	P3	0.000	PC
20250808	P100	PC5		P0A618900	計手配	0012996729		20251027	00000000	9.000	1120			4	44	手配が再度展開されました	IK-6189 KEY SW PCB	P3	0.000	PC
20250808	P100	PC5		P0A618900	計手配	0013001910		20251110	00000000	12.000	1120			4	44	手配が再度展開されました	IK-6189 KEY SW PCB	P3	0.000	PC
20250808	P100	PC5		P0A618900	計手配	0013003064		20260109	00000000	9.000	1120			4	44	手配が再度展開されました	IK-6189 KEY SW PCB	P3	0.000	PC
20250808	P100	PC5		P0A618900	計手配	0013003065		20260209	00000000	9.000	1120			4	44	手配が再度展開されました	IK-6189 KEY SW PCB	P3	0.000	PC
20250808	P100	PC5		P0A618900	計手配	0013003066		20260306	00000000	12.000	1120			4	44	手配が再度展開されました	IK-6189 KEY SW PCB	P3	0.000	PC
20250808	P100	PC1		P0A622600	製指図		000050120102	20250808	00000000	30.000	1120			3	07	手配終了日付が過去です	EK-6226E     UF3 CPU ROHS	P3	0.000	PC
20250808	P100	PC1		P0A622600	製指図		000050120273	20250903	20250922	30.000	1120			7	15	再日程計画(先送り)	EK-6226E     UF3 CPU ROHS	P3	0.000	PC
20250808	P100	PC1		P0A622600	計手配	0013005189		20251014	00000000	30.000	1120			4	01	新規登録された手配仮作成	EK-6226E     UF3 CPU ROHS	P3	0.000	PC
20250808	P100	PC1		P0A622800	計手配	0013005190		20251014	00000000	30.000	1120			4	01	新規登録された手配仮作成	EK-6228C     UF3PWR6 ROHS	P3	0.000	PC
20250808	P100	PC1		P0A622801	製指図		000050120274	20250903	20250922	30.000	1120			7	15	再日程計画(先送り)	EK-6228C U01 UF3PWR3 ROHS	P3	0.000	PC
20250808	P100	PC5		P0A634900	計手配	0013004838		20260203	00000000	5.000	1120			4	44	手配が再度展開されました	IK-6349 FUSE PCB	P3	0.000	PC
20250808	P100	900	134	PJ2A0856	購発注	4502405630		20251029	20251106	1.000	1210			7	15	再日程計画(先送り)	PJ2A-0856D THSｶﾅｸﾞ	PD	0.000	PC
20250808	P100	PC1		PZYA1650100	製指図		000050119542	20251203	00000000	20.000	1120			6	20	手配を取消	DIMCOM 16501C     RoHS	P3	2.000	PC
20250808	P100	PC1		PZYA1650102	計手配	0013003381		20251201	00000000	1.000	1120			4	44	手配が再度展開されました	DIMCOM 16501C S02 RoHS	P3	0.000	PC
20250808	P100	PC1		PZZA0051306	計手配	0012944575		20251201	00000000	10.000	1120			4	44	手配が再度展開されました	WM-513 U06	P3	0.000	PC
20250808	P100	PC1		PZZA0060711	計手配	0012999612		20251117	00000000	1.000	1120			4	44	手配が再度展開されました	IK-607F S11	P3	0.000	PC
20250808	P100	PC1		PZZA0108634	計手配	0013005173		20250901	20250826	1.000	1120			7	30	日程計画に従って手配を計画	GK-1086BU34	P3	0.000	PC
20250808	P100	PC1		PZZA0109374	製指図		000050120176	20250829	20250909	3.000	1120			7	15	再日程計画(先送り)	GK-1093B U74 60MV	P3	0.000	PC
20250808	P100	PC1		PZZA0109375	製指図		000050120177	20250829	20250909	3.000	1120			7	15	再日程計画(先送り)	GK-1093B U75 4V	P3	0.000	PC
20250808	P100	PC1		PZZA0220219	計手配	0012981796		20251117	00000000	4.000	1120			4	44	手配が再度展開されました	GK-2202 U19	P3	0.000	PC
20250808	P100	PC1		PZZA0227809	計手配	0012971774		20251104	00000000	1.000	1120			4	44	手配が再度展開されました	WK-2278A U9	P3	0.000	PC
20250808	P100	PC1		PZZA0259604	計手配	0012897463		20251110	00000000	16.000	1120			4	44	手配が再度展開されました	WK-2596A U04  REACH	P3	0.000	PC
20250808	P100	PC1		PZZA0279009	計手配	0013005017		20251117	00000000	6.000	1120			4	44	手配が再度展開されました	EK-2790 S09 SNUB	P3	0.000	PC
20250808	P100	PC1		PZZA0336208	製指図		000050120106	20250818	20250822	16.000	1122			7	15	再日程計画(先送り)	WK-3362B U08 REACH SUB	P3	0.000	PC
20250808	P100	PC1		PZZA0336208	計手配	0012921720		20251014	00000000	16.000	1122			4	44	手配が再度展開されました	WK-3362B U08 REACH SUB	P3	0.000	PC
20250808	P100	PC1		PZZA0342909	計手配	0012944888		20251222	00000000	4.000	1120			4	44	手配が再度展開されました	WK-3429D U09 GAP=1.0MM	P3	0.000	PC
20250808	P100	PC1		PZZA0342910	計手配	0013004604		20251014	00000000	48.000	1120			4	44	手配が再度展開されました	WK-3429D U10 GAP=1.6MM	P3	0.000	PC
20250808	P100	PC1		PZZA0344829	計手配	0012921574		20251110	00000000	15.000	1120			4	44	手配が再度展開されました	WK-3448 U29 REACH	P3	0.000	PC
20250808	P100	PC1		PZZA0344906	製指図		000050120107	20250818	20250822	16.000	1122			7	15	再日程計画(先送り)	WK-3449B U06  REACH SUB	P3	0.000	PC
20250808	P100	PC1		PZZA0344906	計手配	0012921725		20251014	00000000	16.000	1122			4	44	手配が再度展開されました	WK-3449B U06  REACH SUB	P3	0.000	PC
20250808	P100	PC1		PZZA0397237	計手配	0012971780		20251104	00000000	1.000	1120			4	44	手配が再度展開されました	GK-3972AU37 IVW DETECTOR	P3	0.000	PC
20250808	P100	PC1		PZZA0397312	計手配	0012971782		20251104	00000000	1.000	1120			4	44	手配が再度展開されました	GK-3973AU12	P3	0.000	PC
20250808	P100	PC1		PZZA0440927	製指図		000050120225	20250901	20250905	16.000	1120			7	15	再日程計画(先送り)	IK-4409C U27 INV/CONT	P3	0.000	PC
20250808	P100	PC1		PZZA0460553	計手配	0012996792		20250922	00000000	4.000	1120			4	44	手配が再度展開されました	GK-4605 U53	P3	0.000	PC
20250808	P100	PC1		PZZA0460553	計手配	0012996793		20251014	00000000	4.000	1120			4	44	手配が再度展開されました	GK-4605 U53	P3	0.000	PC
20250808	P100	PC1		PZZA0460553	計手配	0012998952		20251110	00000000	2.000	1120			4	44	手配が再度展開されました	GK-4605 U53	P3	0.000	PC
