品目コード	プラント	品目タイプ	品目St	標準原価	価格単位	１個標準原価	現会計年度	現会計期間	評価クラス	間接費グループ	基本数量単位	調達タイプ	特殊調達タイプ	削除フラグ	品目テキスト	バルク品目	登録日付	登録者	変更日付	変更者	品目グループ	発注単位	NL	プラントレベル削除フラグ	出庫保管場所	入庫保管場所	在庫決定グループ	購買グループ	MRPグループ	MRP管理者	MRPタイプ	日程計画余裕キー	納入予定日数	入庫処理日数	発注点	安全在庫	最小ロットサイズ	最大ロットサイズ	固定ロットサイズ	購買発注丸め数量	組立不良率	製造計画担当	原産国	原産地	利益センタ	原価計算ロットサイズ	原価計算特殊調達タイプ	間接費キー	品目発生源	RoHSフラグ	RoHS日付	RoHSテキスト	安全重要	安全重要テキスト	設計予算材料費	設計予算加工費	図面改訂	該非判定	メーカーコード	メーカ正式名称1	メーカ正式名称2	格上げ区分	工程	適合確認Ver	集団変換後品目コード	GL勘定	棚番	メーカー名	Av	バックフラッシュ	購買発注テキスト
SSS80000810	P300	ROH		26000.000	1	26000.000	0000	000	1200	ZZS300	PC	F			MSE-50-12(下山田中継ポンプ場)		20250723	MM3008	20250729	SD3002	99				3110	3110		503		S90	PD	080	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1.000			X						0.00	0.00										154000			02		
33001325500	P300	ROH		15200000.000	1000	15200.000	2025	001	1200	ZZS310	PC	F			PF12BS2D-3 1ｿｳ 4P AC200V 50/6*		20161216	SISSYS	20250729	MM3005	ZZZ		L		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			9000.00	0.00		Y	4501185	テラルクリタ				5		154000		ﾃﾗﾙｸﾘﾀ	02		試験成績書が必要な場合は、試験ありと連絡する
35015616600	P300	ROH		2850000.000	1000	2850.000	2025	001	1200	ZZS310	PC	F			HWS30A-24/A DC  24V DC 1.3A 3*		20141014	SISSYS	20250730	MM3009	ZZZ		L		3110	3110		504		S90	PD	050	730	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			3220.00	0.00		X	4500613	ＴＤＫラムダ						154000		TDKﾗﾑﾀ	02		2017/8/30時点仕入先情報：必要時、お問い合わせください。生産地情報：
40305016900	P300	ROH	E	4980.000	1000	4.980	2025	001	1200	ZZS310	PC	F			ERG3SJ100 3W 10ｵｰﾑ +-5% ﾊﾞﾝﾄﾞ*		20091127	SISSYS	20250731	MM1030	MAIN		L		3110	3110		503		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			5.83	0.00		X	4500300	パナソニック				3	40321420000	154000	PA4-1	ﾊﾟﾅｿﾆｸ	02		
40308323101	P300	ROH	E	1580.000	1000	1.580	2025	001	1200	ZZS310	PC	F			ERG1SJ102E 1W 1Kｵｰﾑ +-5% 350P*		20090612	SIS008	20250731	MM1030	MAIN		L		3110	3110		503		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			1.90	0.00		Y	4500300	パナソニック			A3	4	40305458400	154000		ﾊﾟﾅｿﾆｸ	02		2013/4/1より供給可能　有効開始日迄、日本より供給とする
42423006900	P300	ROH	E	6600.000	1000	6.600	2025	001	1200	ZZS310	PC	F			ECQV1H334JL3 DC  50V 0.33MF +*		20090612	SIS008	20250731	MM1030	42		L		3110	3110		503		S90	PD	030	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			8.00	0.00		Y	4500300	パナソニック			A3	4	42423116500	154000		ﾊﾟﾅｿﾆｸ	02		2020/1/20 IPO評価減部材
42507035200	P300	ROH	E	16740.000	1000	16.740	2025	001	1200	ZZS310	PC	F			ECA1HHG471 HGｼﾘｰｽﾞ DC  50V 47*		20090612	SIS008	20250731	MM1030	MAIN		L		3110	3110		500		S90	PD	080	45	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			20.20	0.00		Y	4500300	パナソニック				4	#42507904600	154000		ﾊﾟﾅｿﾆｸ	02		15/12/25 SONY 4M：OH1512001 未承認
42902318500	P300	ROH	E	5800.000	1000	5.800	2025	001	1200	ZZS310	PC	F			DE1E3KX222MA4BN01F ｾﾗﾐｯｸｺﾝﾃﾞﾝ*		20150716	SISSYS	20250731	MM1030	ZZZ		L		3110	3110		502		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)	C	安全重要部品-タグカード	7.00	0.00		X	4501029	村田製作所			G1	4	#42442627600	154000		ﾑﾗﾀSS	02		
43303332700	P300	ROH	E	21000.000	1000	21.000	2025	001	1200	ZZS310	PC	F			DRC4514E0A VCBO50V VCEO50V IC*		20120221	SISSYS	20250731	MM1030	MAIN		L		3110	3110		503		S90	PD	010	45	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			5.60	0.00		X	4500300	パナソニック			A3	4	#43303341900	154000		ﾊﾟﾅｿﾆｸ	02		代品43303341900予定 Dフラグ
44501001600	P300	ROH	E	8300.000	1000	8.300	2025	001	1200	ZZS310	PC	F			ERA81-004 V1 IF1.0A VRRM40V		20090612	SIS008	20250731	MM1030	44		L		3110	3110		504		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			11.60	0.00		X	4501251	富士電機			A2	4	44402122300	154000		ﾌｼﾞﾃﾝｷ	02		2020/1/20 IPO評価減部材
10701926900	P300	ROH		20050000.000	1000	20050.000	0000	000	1200	ZZS310	PC	F			A5111-01-S1 4ｹﾀ AC100-240V DC*		20250730	SISSYS	20250801	MM1005	ZZZ		N		3110	3110	3110	500		S90	PD	080	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						20050.00	0.00			4500379	渡辺電機工業						154000		ﾜﾀﾅﾍDK	02		
SSS80000818	P300	ROH		11400.000	1	11400.000	0000	000	1200	ZZS300	PC	F			FVL-200(東京国立博物館　電気室内操作用)		20250731	MM3005	20250801	MM3008	99				3110	3110		503		S90	PD	080	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1.000			X						0.00	0.00										154000			02		
SSS80000817	P300	ROH		11400.000	1	11400.000	0000	000	1200	ZZS300	PC	F			FVL-200(東京国立博物館　特高受変電室内操作用)		20250731	MM3005	20250801	MM3008	99				3110	3110		503		S90	PD	080	75	0	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1.000			X						0.00	0.00										154000			02		
SSS80000812	P300	ROH		38900.000	1	38900.000	0000	000	1200	ZZS300	PC	F			HS-400E(東京国立博物館等直流電源装置)		20250723	MM3008	20250731	SD3004	99				3110	3110		503		S90	PD	080	90	0	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1.000			X						0.00	0.00										154000			02		
SSS80000813	P300	ROH		21600.000	1	21600.000	0000	000	1200	ZZS300	PC	F			HS-150E(東京国立博物館等直流電源装置)		20250723	MM3008	20250731	SD3004	99				3110	3110		503		S90	PD	080	90	0	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1.000			X						0.00	0.00										154000			02		
35021022600	P300	ROH	Y	3250000.000	1000	3250.000	2025	001	1200	ZZS310	PC	F			PBA30F12N DC  12V DC 2.5A 30W*		20121220	SISSYS	20250731	SISSYS	ZZZ		L		3110	3110		500		S90	PD	080	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			3080.00	0.00		X	4500793	コーセル				4		154000		ｺｰｾﾙ	02		
35021022800	P300	ROH	Y	2800000.000	1000	2800.000	2025	001	1200	ZZS310	PC	F			PBA30F-5N DC5V DC3.0A 30W AC8*		20190320	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	010	365	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			2800.00	0.00			4500793	コーセル						154000		ｺｰｾﾙ	02		
35021024600	P300	ROH	Y	3080000.000	1000	3080.000	2025	001	1200	ZZS310	PC	F			PBA30F15N DC  15V DC 2.0A 31W*		20141218	SISSYS	20250731	SISSYS	ZZZ		L		3110	3110		504		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			3256.00	0.00		X	4500793	コーセル						154000	P05-1	ｺｰｾﾙ	02		
35021024800	P300	ROH	Y	3120000.000	1000	3120.000	2025	001	1200	ZZS310	PC	F			PBA30F-24 DC  24V DC 1.3A 30W*		20150115	SISSYS	20250731	SISSYS	ZZZ		L		3110	3110		504		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			2600.00	0.00		Y	4500793	コーセル						154000		ｺｰｾﾙ	02		
35021018301	P300	ROH	Y	17100000.000	1000	17100.000	2025	001	1200	ZZS310	PC	F			PBA300F-24 DC  24V DC 14A 336*		20100827	SISSYS	20250731	SISSYS	ZZZ		L		3110	3110	3110	500		S90	PD	080	90	0	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			14000.00	0.00		X	4500793	コーセル						154000		ｺｰｾﾙ	02		
22601006200	P300	ROH	Z	27100000.000	1000	27100.000	2025	001	1200	ZZS310	PC	F			AVR-NB1-100 AC100V/200V L=74-*		20091118	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		500		S90	PD	080	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						11858.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		
22601006201	P300	ROH	Z	29500000.000	1000	29500.000	2025	001	1200	ZZS310	PC	F			AVR-NB1-100 AC100V/200V L=74-*		20091127	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	040	70	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						12210.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601006800	P300	ROH	Z	23250000.000	1000	23250.000	2025	001	1200	ZZS310	PC	F			AVR-NB3-200 AC200V L=148-196V*		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	030	22	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						16768.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007000	P300	ROH	Z	10600000.000	1000	10600.000	2025	001	1200	ZZS310	PC	F			SID-NB1-48S 48V		20090708	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						4530.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007100	P300	ROH	Z	10600000.000	1000	10600.000	2025	001	1200	ZZS310	PC	F			SID-NB1-48M 48V		20130325	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110	3110	504		S90	PD	080	14	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						5051.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007200	P300	ROH	Z	9500000.000	1000	9500.000	2025	001	1200	ZZS310	PC	F			SID-NB1-48E 48V		20090708	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						3840.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007300	P300	ROH	Z	11650000.000	1000	11650.000	2025	001	1200	ZZS310	PC	F			SID-NB1-24S 24V		20090717	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						4770.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007400	P300	ROH	Z	11650000.000	1000	11650.000	2025	001	1200	ZZS310	PC	F			SID-NB1-24M 24V		20091127	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	040	14	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						4763.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007500	P300	ROH	Z	10250000.000	1000	10250.000	2025	001	1200	ZZS310	PC	F			SID-NB1-24E 24V		20090717	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						4040.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007600	P300	ROH	J	6700000.000	1000	6700.000	2025	001	1200	ZZS310	PC	F			SID-NB1-100S 100V		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	030	24	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						5557.00	0.00		X	4500276	長谷川電機						154000	P05-3	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007700	P300	ROH	Z	7200000.000	1000	7200.000	2025	001	1200	ZZS310	PC	F			SID-NB1-100M 100V		20091117	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	040	20	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						4763.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601007800	P300	ROH	J	5765000.000	1000	5765.000	2025	001	1200	ZZS310	PC	F			SID-NB1-100E 100V		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	030	24	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						4699.00	0.00		X	4500276	長谷川電機						154000	P05-3	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601008200	P300	ROH	J	9500000.000	1000	9500.000	2025	001	1200	ZZS310	PC	F			UNO-NB2-200 3ｿｳAC200Vﾖｳ UVR:7*		20090611	SIS008	20250731	SISSYS	22		L		3110	3110		504		S90	PD	010	50	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			6413.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601008300	P300	ROH	J	10500000.000	1000	10500.000	2025	001	1200	ZZS310	PC	F			UNO-NB2-210 3ｿｳAC210Vﾖｳ UVR:7*		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	030	29	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						5390.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601008301	P300	ROH	Z	10500000.000	1000	10500.000	2025	001	1200	ZZS310	PC	F			UNO-NB2-210 3ｿｳAC210Vﾖｳ UVR:7*		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		500		S90	PD	030	45	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			5390.00	0.00		Y	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601008400	P300	ROH	Z	10500000.000	1000	10500.000	2025	001	1200	ZZS310	PC	F			UNO-NB2-220 3ｿｳAC220Vﾖｳ UVR:7*		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	080	14	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						5400.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601008800	P300	ROH	J	6600000.000	1000	6600.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-100 100V L=84-100V H=*		20090611	SIS008	20250731	SISSYS	22		L		3110	3110		504		S90	PD	030	23	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			6719.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601008900	P300	ROH	Z	6520000.000	1000	6520.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-48 48V L=40-50V H=52-*		20090710	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						5463.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601009000	P300	ROH	Z	7880000.000	1000	7880.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-24 24V L=19.2-24V H=2*		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	040	14	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						6050.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601009301	P300	ROH	J	6520000.000	1000	6520.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-U2 DC24V L=V H=V ｿｳｻV*		20090611	SIS008	20250807	MM1042	22		N		3110	3110		504		S90	PD	020	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						6518.00	0.00		X	4500276	長谷川電機						154000	P04-2	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601009400	P300	ROH	Z	11800000.000	1000	11800.000	2025	001	1200	ZZS310	PC	F			VH-NB2U1 DC12V . . . .		20090827	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		500		S90	PD	080	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						3127.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		
22601009500	P300	ROH	Z	4000000.000	1000	4000.000	2025	001	1200	ZZS310	PC	F			VH-NB2U2 DC24V . . . .		20090611	SIS008	20250731	SISSYS	22		L		3110	3110		504		S90	PD	020	20	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	X		RoHS非適合品			3960.00	0.00		Y	4500276	長谷川電機						154000	P04-2	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601010600	P300	ROH	Z	39500000.000	1000	39500.000	2025	001	1200	ZZS310	PC	F			AVR-NB1-100T1 AC100V/200V L=6*		20180111	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						11966.00	0.00			4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		
22601010700	P300	ROH	Z	6900000.000	1000	6900.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-48T1 DC48V L=40-50V H*		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	030	29	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						5463.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601012800	P300	ROH	Z	3880000.000	1000	3880.000	2025	001	1200	ZZS310	PC	F			VH-NB2U2T1 ﾕﾆﾊﾞｰｻﾙ . . . . ﾋｽ*		20150724	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						3130.00	0.00		X	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601012900	P300	ROH	Z	8600000.000	1000	8600.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-24T1 DC24V L=19.2-24V*		20130325	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	080	14	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						5925.00	0.00			4500276	長谷川電機						154000	P04-2	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601013700	P300	ROH	Z	8200000.000	1000	8200.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-U2 DC24V . . . ｾﾂﾃﾝｶｸ*		20090611	SIS008	20250731	SISSYS	22		N		3110	3110		504		S90	PD	010	41	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						6105.00	0.00		X	4500276	長谷川電機						154000	P04-2	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601016900	P300	ROH	J	13000000.000	1000	13000.000	2025	001	1200	ZZS310	PC	F			VHL-NB2-100 100V L=84-100V H=*		20160127	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			5800.00	0.00		Y	4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
226011206	P300	ROH	J	12825000.000	1000	12825.000	2025	001	1200	ZZS310	PC	F			VHL-NB1-U2		20090714	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	010	60	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						6050.00	0.00		X	4500276	長谷川電機						154000	P04-2	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601122100	P300	ROH	Z	37700000.000	1000	37700.000	2025	001	1200	ZZS310	PC	F			VHT-NB4-100 DC80-160V . H=75-*		20101202	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						17050.00	0.00		X	4500276	長谷川電機						154000	SSS未使用-12	ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：終息予定なし。生産地情報：兵庫県
22601122200	P300	ROH	Z	37700000.000	1000	37700.000	2025	001	1200	ZZS310	PC	F			VHT-NB4-48 DC38-77V . H=36-72*		20101202	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						17820.00	0.00			4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：現状購入可能。生産地情報：兵庫県
22601122300	P300	ROH	Z	37700000.000	1000	37700.000	2025	001	1200	ZZS310	PC	F			VHT-NB4-24 DC19-38.4V . H=18-*		20101202	SISSYS	20250731	SISSYS	ZZZ		N		3110	3110		504		S90	PD	030	30	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X						16000.00	0.00			4500276	長谷川電機						154000		ﾊｾｶﾞﾜD	02		2017/8/30時点仕入先情報：現状購入可能。生産地情報：兵庫県
402191054	P300	ROH		2813000.000	1000	2813.000	2025	001	1200	ZZS300	PC	F			GRZG  400ｶﾞﾀ  600W 0.1ｵ-ﾑ		20090612	SIS008	20250801	MM3005	40		L		3110	3110	3110	500		S90	PD	080	75	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			2802.00	0.00		Y	4500705	日本抵抗器				3		154000		ﾆﾂﾃｲ	02		
35021012500	P300	ROH	Y	3000000.000	1000	3000.000	2025	001	1200	ZZS310	PC	F			PBA50F-24N DC  24V DC 2.2A 50*		20090611	SIS008	20250801	SISSYS	MAIN		L		3110	3110		504		S90	PD	080	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			4290.00	0.00		Y	4500793	コーセル				5		154000	P05-4	ｺｰｾﾙ	02		
35021012600	P300	ROH	Y	4460000.000	1000	4460.000	2025	001	1200	ZZS310	PC	F			PBA50F-15N DC  15V DC 3.5A 50*		20090612	SIS008	20250801	SISSYS	35		L		3110	3110		504		S90	PD	030	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)	A	安全重要部品	4235.00	0.00		Y	4500793	コーセル				5		154000		ｺｰｾﾙ	02		
35021015900	P300	ROH	Y	3250000.000	1000	3250.000	2025	001	1200	ZZS310	PC	F			PBA30F24N DC  24V DC 1.3A 31W*		20090611	SIS008	20250801	SISSYS	35		L		3110	3110		504		S90	PD	030	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)			3080.00	0.00		Y	4500793	コーセル						154000	P05-1	ｺｰｾﾙ	02		
35021019100	P300	ROH	Y	3950000.000	1000	3950.000	2025	001	1200	ZZS310	PC	F			PBA50F-15 DC  15V DC 3.5A 50W*		20110818	SISSYS	20250801	SISSYS	ZZZ		L		3110	3110		500		S90	PD	080	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	A		三社ランク指針適合品(RoHS品)	A	安全重要部品	3590.00	0.00		X	4500793	コーセル						154000		ｺｰｾﾙ	02		
35021022500	P300	ROH	Y	4290000.000	1000	4290.000	2025	001	1200	ZZS310	PC	F			PBA50F-48N DC 48V DC 1.1A 50W*		20121112	SISSYS	20250801	SISSYS	ZZZ		N		3110	3110		504		S90	PD	010	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			4290.00	0.00		X	4500793	コーセル				4		154000		ｺｰｾﾙ	02		
35021027500	P300	ROH	Y	4520000.000	1000	4520.000	2025	001	1200	ZZS310	PC	F			PBA50F-12N DC  12V DC 4.3A 50*		20170120	SISSYS	20250801	SISSYS	ZZZ		L		3110	3110	3110	500		S90	PD	080	90	1	0.000	0.000	0.000	0.000	0.000	0.000	0.00				PSSS400	1000.000			X	E		欧州RoHS適合品(RoHS品)			4235.00	0.00			4500793	コーセル						154000		ｺｰｾﾙ	02		
