分類	完成年月	月数	品目コード	品目テキスト	指図	保管場所	計画開始	計画終了	受注変更前計画終了	WBS要素	プラント	品目タイプ	MRP管理者	MRP管理者名	指図タイプ	指図タイプ名	指図カテゴリ	項目	工場	区分	タイプ	投入数	当月予定数	不良数	最大完成数	過去完成数累計	完成数	完成残数	計画原価	実績原価	原価差異	実績正味原価	正味原価差異	実績副資材	当月副資材	実績間接費	当月間接費	予定原価	不良原価	製品金額	製品残金額	製品不良金額	計画原価ORG	実績原価ORG	原価差異ORG	実績正味原価ORG	正味原価差異ORG	実績副資材ORG	当月副資材ORG	実績間接費ORG	当月間接費ORG	予定原価ORG	不良原価ORG	製品金額ORG	製品残金額ORG	製品不良金額ORG	材料原価	加工原価	経費原価	直接材料費	補助材料費	副資材費	外注加工費	労務費	間接費	設備費	経費	有効価格なし	逆ザヤ	販売伝票	販売伝票明細
03.12xxNW	2025/08	 2	J00A3180225	RCP-PL1-DD(ｸﾛﾑ)ｹｰｽ構成表	40165374		20250708	20250715		M-0340095-10-01-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	53000.000	53000.000	0.000	74490.000	-21490.000	2713.000	0.000	0.000	0.000	0.000	0.000	53000.000	0.000	0.000	53000.000	0.000	0.000	53000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
03.12xxNW	2025/08	 2	J00A3180226	RCP-PL1-DD(ﾆｯｹﾙ)ｹｰｽ構成表	40165375		20250710	20250724		M-0340096-10-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	53000.000	53000.000	0.000	71969.000	-18969.000	2622.000	0.000	0.000	0.000	0.000	0.000	53000.000	0.000	0.000	53000.000	0.000	0.000	53000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
03.12xxNW	2025/08	 2	J00A2215209	RCP-PL2-DD(亜鉛)ｹｰｽ構成表	40165376		20250708	20250715		M-0340084-10-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	59000.000	59000.000	0.000	84316.000	-25316.000	3071.000	0.000	0.000	0.000	0.000	0.000	59000.000	0.000	0.000	59000.000	0.000	0.000	59000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
10.完成予定	2025/08	 2	J00A7217000	ｹｰｽ金具構成表(IO)	40165383		20250725	20250825		I-0335841-30-01-04-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	E00A6397400	ﾌﾞｽﾊﾞｰ構成表(IO)	40165384		20250725	20250825		I-0335841-30-01-04-03	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	J00A7217100	ｹｰｽ金具構成表(INV)	40165385		20250725	20250825		I-0335841-30-01-05-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 1	E00A6397200	ﾌﾞｽﾊﾞｰ構成表(INV)	40165386		20250725	20250825		I-0335841-30-01-05-03	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	12251.000	0.000	12251.000	0.000	12251.000	0.000	0.000	0.000	0.000	0.000	0.000	12251.000	0.000	0.000	12251.000	0.000	12251.000	0.000	12251.000	0.000	0.000	0.000	0.000	0.000	0.000	12251.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	J00A7217200	ｹｰｽ金具構成表(BATT)	40165387		20250725	20250825		I-0335841-30-01-06-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 1	A00A2142900	ハーネス部材	40165389	1911	20250805	20250807		G-0345817-10	P100	UNBW	C51	大型５号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	77020.000	0.000	77020.000	0.000	77020.000	0.000	0.000	0.000	0.000	77020.000	0.000	0.000	195000.000	0.000	77020.000	0.000	77020.000	0.000	77020.000	0.000	0.000	0.000	0.000	77020.000	0.000	0.000	195000.000	0.000	77020.000	0.000	0.000	76300.000	0.000	0.000	0.000	0.000	0.000	0.000	720.000			345817	000010
10.完成予定	2025/07	 2	J00A7229800	ケース2	40165445		20250715	20250725		M-0335925-10-01-09	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	9400.000	0.000	9400.000	0.000	9400.000	0.000	0.000	0.000	0.000	0.000	0.000	9400.000	0.000	0.000	9400.000	0.000	9400.000	0.000	9400.000	0.000	0.000	0.000	0.000	0.000	0.000	9400.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/07	 2	J00A7229900	ケース2	40165446		20250715	20250725		M-0335925-20-01-08	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	8900.000	0.000	8900.000	0.000	8900.000	0.000	0.000	0.000	0.000	0.000	0.000	8900.000	0.000	0.000	8900.000	0.000	8900.000	0.000	8900.000	0.000	0.000	0.000	0.000	0.000	0.000	8900.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	JHA109225	RS-PR(DPA,DPV) ｹｰｽ構成表	40165451		20250801	20250822		M-0345006-10-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	25000.000	0.000	25000.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	25000.000	0.000	0.000	25000.000	0.000	25000.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2	64029295700	RS-12020PR 補助ﾊｰﾈｽ	40165452		20250801	20250822		M-0345006-10-01-02	P100	HALB	CD0	小型ハーネス	ZPS2	プロジェクト電源（活動割当）	20	大型(ハーネス)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	5000.000	0.000	5000.000	0.000	5000.000	0.000	0.000	0.000	0.000	0.000	0.000	5000.000	0.000	0.000	5000.000	0.000	5000.000	0.000	5000.000	0.000	0.000	0.000	0.000	0.000	0.000	5000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	A00A2147100	ｲﾝﾄﾞOZ修復部材	40165454	1911	20250806	20250827		G-0346062-10	P100	UNBW	C51	大型５号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	228791.000	0.000	228791.000	0.000	228791.000	0.000	0.000	0.000	0.000	228791.000	0.000	0.000	440000.000	0.000	228791.000	0.000	228791.000	0.000	228791.000	0.000	0.000	0.000	0.000	228791.000	0.000	0.000	440000.000	0.000	228791.000	0.000	0.000	227840.000	0.000	0.000	0.000	0.000	0.000	0.000	951.000			346062	000010
10.完成予定	2025/08	 0		ケース	40165460		20250716	20250804		G-0345669-10-01-01	P100		CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7206900	ｹｰｽ構成表（入出力盤）	40165472		20250717	20250804		I-0316842-10-01-04-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7206700	ｹｰｽ構成表（No.1CVCF盤）	40165473		20250717	20250804		I-0316842-10-01-05-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7206800	ｹｰｽ構成表（NO.2CVCF盤）	40165474		20250717	20250804		I-0316842-10-01-06-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	E00A6404500	PC3-G250V7B8-D ﾌﾞｽﾊﾞｰ	40165496		20250722	20250801		G-0335907-10-01-07-01	P100	HALB	CF1	ブスバー（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	87462.000	0.000	87462.000	0.000	87462.000	0.000	0.000	0.000	0.000	0.000	0.000	87462.000	0.000	0.000	87462.000	0.000	87462.000	0.000	87462.000	0.000	0.000	0.000	0.000	0.000	0.000	87462.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7226000	PC3-G250V7B8-D ｹｰｽ	40165497		20250722	20250801		G-0335907-10-01-07-02	P100	HALB	CC1	ケース（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	25000.000	0.000	25000.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	25000.000	0.000	0.000	25000.000	0.000	25000.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	E00A6404500	PC3-G250V7B8-D ﾌﾞｽﾊﾞｰ	40165498		20250722	20250801		G-0335907-10-01-08-01	P100	HALB	CF1	ブスバー（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	87462.000	0.000	87462.000	0.000	87462.000	0.000	0.000	0.000	0.000	0.000	0.000	87462.000	0.000	0.000	87462.000	0.000	87462.000	0.000	87462.000	0.000	0.000	0.000	0.000	0.000	0.000	87462.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7226000	PC3-G250V7B8-D ｹｰｽ	40165499		20250722	20250801		G-0335907-10-01-08-02	P100	HALB	CC1	ケース（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	25000.000	0.000	25000.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	25000.000	0.000	0.000	25000.000	0.000	25000.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	25000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	E00A6408100	PC-G800V7B8-D ﾌﾞｽﾊﾞｰ	40165500		20250722	20250801		G-0335907-10-01-09-01	P100	HALB	CF1	ブスバー（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	94000.000	0.000	94000.000	0.000	94000.000	0.000	0.000	0.000	0.000	0.000	0.000	94000.000	0.000	0.000	94000.000	0.000	94000.000	0.000	94000.000	0.000	0.000	0.000	0.000	0.000	0.000	94000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7231400	PC-G800V7B8-D ｹｰｽ	40165501		20250722	20250801		G-0335907-10-01-09-02	P100	HALB	CC1	ケース（ユニット用）	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	49200.000	0.000	49200.000	0.000	49200.000	0.000	0.000	0.000	0.000	0.000	0.000	49200.000	0.000	0.000	49200.000	0.000	49200.000	0.000	49200.000	0.000	0.000	0.000	0.000	0.000	0.000	49200.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A7247700	ｹｰｽ構成表	40165536		20250728	20250801		G-0346062-10-01-01	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	4700.000	0.000	4700.000	0.000	4700.000	0.000	0.000	0.000	0.000	0.000	0.000	4700.000	0.000	0.000	4700.000	0.000	4700.000	0.000	4700.000	0.000	0.000	0.000	0.000	0.000	0.000	4700.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00A2339308	MRS-12050PRT ｹｰｽ構成表	40165541		20250728	20250818		M-0340310-10-01-03	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	70000.000	0.000	70000.000	0.000	70000.000	0.000	0.000	0.000	0.000	0.000	0.000	70000.000	0.000	0.000	70000.000	0.000	70000.000	0.000	70000.000	0.000	0.000	0.000	0.000	0.000	0.000	70000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J9A820302	RS-12050PRT ｹｰｽ構成表	40165542		20250728	20250818		M-0340310-10-01-02-02	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	19600.000	0.000	19600.000	0.000	19600.000	0.000	0.000	0.000	0.000	0.000	0.000	19600.000	0.000	0.000	19600.000	0.000	19600.000	0.000	19600.000	0.000	0.000	0.000	0.000	0.000	0.000	19600.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 2	J00A7249600	ケース構成表(青伝)	40165548		20250728	20250801		G-0332335-10-01-11	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2300.000	2300.000	0.000	16937.000	-14637.000	617.000	0.000	0.000	0.000	0.000	0.000	2300.000	0.000	0.000	2300.000	0.000	0.000	2300.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
10.完成予定	2025/08	 0		付属品	40165551		20250804	20250829		I-0309401-10-01-05	P100		C28	大型２号ライン	ZPS2	プロジェクト電源（活動割当）	20	大型(内作)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 2	J00A7250700	ｹｰｽ金具構成表(変更4)	40165552		20250729	20250804		G-0334307-10-01-11	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2500.000	2500.000	0.000	5293.000	-2793.000	193.000	0.000	0.000	0.000	0.000	0.000	2500.000	0.000	0.000	2500.000	0.000	0.000	2500.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
10.完成予定	2025/08	 2	E00A6422500	ﾌﾞｽﾊﾞｰ構成表(変更1)	40165553		20250729	20250804		G-0334307-10-01-12	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	24500.000	0.000	24500.000	0.000	24500.000	0.000	0.000	0.000	0.000	0.000	0.000	24500.000	0.000	0.000	24500.000	0.000	24500.000	0.000	24500.000	0.000	0.000	0.000	0.000	0.000	0.000	24500.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 2		ケース	40165556		20250729	20250804		G-0332335-20-01-02	P100		CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 2	E00A6424200	引き出しブスバー	40165577		20250801	20250908		G-0327727-10-01-07	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	4.000	4.000	0.000	0.000	0.000	4.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2580.000	2580.000	0.000	2040.000	540.000	0.000	0.000	0.000	0.000	0.000	0.000	2580.000	0.000	0.000	2580.000	0.000	0.000	2580.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 1	E00A6424800	ﾌﾞｽﾊﾞｰ構成表(追加)	40165581		20250801	20250808		I-0331840-10-01-11	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3060.000	-3060.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X	X		
10.完成予定	2025/08	 0	J00A7259200	ｹｰｽ金具構成表(変更5)	40165595		20250801	20250808		G-0334307-10-01-13	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	4700.000	0.000	4700.000	0.000	4700.000	0.000	0.000	0.000	0.000	0.000	0.000	4700.000	0.000	0.000	4700.000	0.000	4700.000	0.000	4700.000	0.000	0.000	0.000	0.000	0.000	0.000	4700.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
03.12xxNW	2025/08	 1	E00A6425700	ﾌﾞｽﾊﾞｰ構成表(変更2)	40165596		20250801	20250808		G-0334307-10-01-14	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3800.000	3800.000	0.000	3060.000	740.000	0.000	0.000	0.000	0.000	0.000	0.000	3800.000	0.000	0.000	3800.000	0.000	0.000	3800.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 1	J00A3506401	ﾌﾞｽﾊﾞｰ振れ止め金具1	40165597		20250801	20250808		G-0312593-10-01-07	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	15.000	15.000	0.000	0.000	0.000	0.000	15.000	16500.000	0.000	16500.000	0.000	16500.000	0.000	0.000	0.000	0.000	0.000	0.000	16500.000	0.000	0.000	16500.000	0.000	16500.000	0.000	16500.000	0.000	0.000	0.000	0.000	0.000	0.000	16500.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	J00B2054600	ケース	40165598		20250801	20250805		C-0332092-10-01-01	P100		CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	2.000	2.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 1	J00A7256700	ケース2	40165599		20250801	20250808		G-0331386-10-01-10	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	600.000	0.000	600.000	0.000	600.000	0.000	0.000	0.000	0.000	0.000	0.000	600.000	0.000	0.000	600.000	0.000	600.000	0.000	600.000	0.000	0.000	0.000	0.000	0.000	0.000	600.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 1	E00A4476100	ブスバー2	40165600		20250801	20250807		G-0331386-10-01-11	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	999.000	0.000	999.000	0.000	999.000	0.000	0.000	0.000	0.000	0.000	0.000	999.000	0.000	0.000	999.000	0.000	999.000	0.000	999.000	0.000	0.000	0.000	0.000	0.000	0.000	999.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 1	J00A7256500	ケース(青伝2)	40165601		20250801	20250805		G-0332335-10-01-12	P100	HALB	CC0	ケース	ZPS2	プロジェクト電源（活動割当）	20	大型(ケース)	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
10.完成予定	2025/08	 0	E00A5228300	ブスバー	40165610		20250804	20250806		I-0334840-10-01-05-04	P100	HALB	CF0	ブスバー	ZPS2	プロジェクト電源（活動割当）	20	組外	滋賀	大型	一品	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	X			
